Date,TAAG,NIBRS_Crime_Category
2016-01-18,Forest Dennis,MVTF
2016-01-18,,MVTF
2016-01-18,,MVTF
2016-01-18,,MVTF
2016-01-18,,MVTF
2016-01-18,Monument GoodLatimer,MVTF
2016-01-18,,MVTF
2016-01-18,,MVTF
2016-01-18,Kiest Westmoreland,MVTF
2016-01-18,,MVTF
2016-01-18,,MVTF
2016-01-18,Kiest Westmoreland,MVTF
2016-01-18,,MVTF
2016-01-18,,MVTF
2016-01-18,,MVTF
2016-01-18,Forest Dennis,MVTF
2016-01-18,,MVTF
2016-01-18,,MVTF
2016-01-18,,MVTF
2016-01-18,Loop12 JimMiller,MVTF
2016-01-18,,MVTF
2016-01-18,,MVTF
2016-01-18,Five Points,MVTF
2016-01-18,Greenville LBJ,THEF
2016-01-18,,MVTF
2016-01-18,,DRUG
2016-01-18,Greenville LBJ,MVTF
2016-01-18,Five Points,MVTF
2016-01-18,Loop12 JimMiller,MVTF
2016-01-18,,THEF
2016-01-18,,VAND
2016-01-18,JuliusSchepps Central,BURG
2016-01-18,,THEF
2016-01-18,Ross Bennett,THEF
2016-01-18,Greenville LBJ,BURG
2016-01-19,,THEF
2016-01-19,LakeJune Buckner,ASST
2016-01-19,,PROP
2016-01-19,,MVTF
2016-01-19,,MVTF
2016-01-19,,MVTF
2016-01-19,,THEF
2016-01-19,,VAND
2016-01-19,,THEF
2016-01-19,,BURG
2016-01-19,,ALCH
2016-01-19,,ROBB
2016-01-19,,BURG
2016-01-19,WalnutHill Jupiter,MVTF
2016-01-19,,MVTF
2016-01-19,,MVTF
2016-01-19,,MVTF
2016-01-19,,MVTF
2016-01-19,,MVTF
2016-01-19,WalnutHill Jupiter,MVTF
2016-01-19,,MVTF
2016-01-19,,MVTF
2016-01-19,,MVTF
2016-01-19,,MVTF
2016-01-19,,MVTF
2016-01-19,WebbChapel Timberline,MVTF
2016-01-19,,MVTF
2016-01-19,,MVTF
2016-01-19,,MVTF
2016-01-19,WalnutHill Jupiter,MVTF
2016-01-19,,THEF
2016-01-19,JuliusSchepps Central,WCCR
2016-01-19,,MVTF
2016-01-19,,ACDT
2016-01-19,Monument GoodLatimer,BURG
2016-01-19,,BURG
2016-01-19,Forest Audelia,BURG
2016-01-19,,ASST
2016-01-20,,BURG
2016-01-20,,BURG
2016-01-20,JuliusSchepps Central,MVTF
2016-01-20,JuliusSchepps Central,MVTF
2016-01-20,,MVTF
2016-01-20,JohnWest Buckner,PROP
2016-01-20,Simpson Stuart Bonnieview,WCCR
2016-01-20,,MVTF
2016-01-20,StAugustine Bruton,MVTF
2016-01-20,,MVTF
2016-01-20,,MVTF
2016-01-20,Buckner 30,MVTF
2016-01-20,,MVTF
2016-01-20,Forest Dennis,MVTF
2016-01-20,,MVTF
2016-01-20,Kiest Westmoreland,MVTF
2016-01-20,,MVTF
2016-01-20,,MVTF
2016-01-20,Kiest Westmoreland,MVTF
2016-01-20,,MVTF
2016-01-20,Monument GoodLatimer,MVTF
2016-01-20,CampWisdom Westmoreland,THEF
2016-01-20,,PROP
2016-01-20,SpringValley Preston,VAND
2016-01-20,,VAND
2016-01-20,,ASST
2016-01-20,,THEF
2016-01-20,Wycliff Lemmon,BURG
2016-01-20,,VAND
2016-01-21,,THEF
2016-01-21,,PROP
2016-01-21,Five Points,VAND
2016-01-21,Ross Bennett,MVTF
2016-01-21,,MOTR
2016-01-21,,THEF
2016-01-21,,MVTF
2016-01-21,,THEF
2016-01-21,,MVTF
2016-01-21,,MVTF
2016-01-21,FtWorth Davis,MVTF
2016-01-21,CampWisdom Chaucer,MVTF
2016-01-21,John Carpenter Stemmons,MVTF
2016-01-21,,MVTF
2016-01-21,Ross Bennett,MVTF
2016-01-21,,MVTF
2016-01-21,Wycliff Lemmon,MVTF
2016-01-21,,MVTF
2016-01-21,,MVTF
2016-01-21,Ross Bennett,MVTF
2016-01-21,,MVTF
2016-01-21,CampWisdom Chaucer,MVTF
2016-01-21,John Carpenter Stemmons,MVTF
2016-01-21,JuliusSchepps Central,MVTF
2016-01-21,,MVTF
2016-01-21,,MVTF
2016-01-21,,MVTF
2016-01-21,,MVTF
2016-01-21,Ross Bennett,MVTF
2016-01-21,,MVTF
2016-01-21,,MVTF
2016-01-21,Wycliff Lemmon,MVTF
2016-01-21,,MVTF
2016-01-21,,MVTF
2016-01-21,JuliusSchepps Central,MVTF
2016-01-21,,MVTF
2016-01-21,,MVTF
2016-01-21,,MOTR
2016-01-21,,PROP
2016-01-21,SpringValley Preston,THEF
2016-01-21,Forest Dennis,VAND
2016-01-21,,VAND
2016-01-21,,VAND
2016-01-21,,PROP
2016-01-21,Coit Springvalley,OTHR
2016-01-21,,THEF
2016-01-22,,MVTF
2016-01-22,,MVTF
2016-01-22,,MVTF
2016-01-22,,OTHR
2016-01-22,,ROBB
2016-01-22,,MVTF
2016-01-22,,VAND
2016-01-22,,ROBB
2016-01-22,,VAND
2016-01-22,Jefferson Corridor,MVTF
2016-01-22,Jefferson Corridor,MVTF
2016-01-22,Kiest Polk,MVTF
2016-01-22,Loop12 JimMiller,MVTF
2016-01-22,,MVTF
2016-01-22,,MVTF
2016-01-22,,MVTF
2016-01-22,Kiest Polk,MVTF
2016-01-22,,MVTF
2016-01-22,Greenville LBJ,MVTF
2016-01-22,,MVTF
2016-01-22,WebbChapel Timberline,MVTF
2016-01-22,,MVTF
2016-01-22,,MVTF
2016-01-22,CampWisdom Chaucer,MVTF
2016-01-22,,MVTF
2016-01-22,Monument GoodLatimer,MVTF
2016-01-22,,MVTF
2016-01-22,,MVTF
2016-01-22,Loop12 JimMiller,MVTF
2016-01-22,LakeJune Buckner,MVTF
2016-01-22,,MVTF
2016-01-22,Loop12 JimMiller,VAND
2016-01-22,LakeJune Buckner,MVTF
2016-01-22,,MVTF
2016-01-22,,MVTF
2016-01-22,,MVTF
2016-01-22,,MVTF
2016-01-22,CampWisdom Westmoreland,MVTF
2016-01-22,WebbChapel Timberline,MVTF
2016-01-22,,MVTF
2016-01-22,McKinney Allen,THEF
2016-01-22,,VAND
2016-01-22,,THEF
2016-01-22,Jefferson Corridor,THEF
2016-01-22,CampWisdom Westmoreland,ROBB
2016-01-22,Five Points,VAND
2016-01-22,,MOTR
2016-01-22,,THEF
2016-01-22,,PROP
2016-01-22,,ALCH
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,NWHwy WaltonWalker,THEF
2016-01-23,NWHwy WaltonWalker,THEF
2016-01-23,,PROP
2016-01-23,Jefferson Corridor,ROBB
2016-01-23,Loop12 JimMiller,BURG
2016-01-23,,MOTR
2016-01-23,Five Points,BURG
2016-01-23,Jefferson Corridor,ROBB
2016-01-23,Loop12 JimMiller,BURG
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,,MOTR
2016-01-23,,MVTF
2016-01-23,,MOTR
2016-01-23,FtWorth Davis,MVTF
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,Kiest Westmoreland,MVTF
2016-01-23,Ross Bennett,MVTF
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,,THEF
2016-01-23,,MVTF
2016-01-23,Ross Bennett,MVTF
2016-01-23,,MVTF
2016-01-23,LakeJune Buckner,MVTF
2016-01-23,Greenville LBJ,MVTF
2016-01-23,Greenville LBJ,MVTF
2016-01-23,,MVTF
2016-01-23,FtWorth Davis,MVTF
2016-01-23,,MVTF
2016-01-23,,VAND
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,,MVTF
2016-01-23,JohnWest Buckner,PROP
2016-01-23,Greenville LBJ,ROBB
2016-01-23,NWHwy WaltonWalker,OTHR
2016-01-23,,OTHR
2016-01-23,SpringValley Preston,BURG
2016-01-23,,MVTF
2016-01-23,,ROBB
2016-01-23,Jefferson Corridor,ASST
2016-01-24,,MVTF
2016-01-24,,SUDT
2016-01-24,,MVTF
2016-01-24,,SUDT
2016-01-24,,MVTF
2016-01-24,Five Points,MVTF
2016-01-24,,THEF
2016-01-24,CampWisdom Chaucer,BURG
2016-01-24,Kiest Westmoreland,VAND
2016-01-24,,ROBB
2016-01-24,,BURG
2016-01-24,,ROBB
2016-01-24,,MVTF
2016-01-24,,MVTF
2016-01-24,CampWisdom Chaucer,BURG
2016-01-24,Kiest Polk,ROBB
2016-01-24,Kiest Polk,ROBB
2016-01-24,,THEF
2016-01-24,,PROP
2016-01-24,,SUDT
2016-01-24,,BURG
2016-01-24,,VAND
2016-01-24,Five Points,MVTF
2016-01-24,,MVTF
2016-01-24,,MVTF
2016-01-24,JohnWest Buckner,MVTF
2016-01-24,,MVTF
2016-01-24,FtWorth Davis,MVTF
2016-01-24,JohnWest Buckner,MVTF
2016-01-24,,MVTF
2016-01-24,,MVTF
2016-01-24,,MVTF
2016-01-24,,MVTF
2016-01-24,,MVTF
2016-01-24,,MVTF
2016-01-24,,MVTF
2016-01-24,Forest Audelia,MVTF
2016-01-24,,MVTF
2016-01-24,,MVTF
2016-01-24,Central Southwestern,OTHR
2016-01-24,,ACDT
2016-01-24,SpringValley Preston,THEF
2016-01-24,NWHwy WaltonWalker,THEF
2016-01-24,,THEF
2016-01-24,Forest Audelia,MOTR
2016-01-24,Wycliff Lemmon,THEF
2016-01-24,,MVTF
2016-01-24,JohnWest Buckner,ALCH
2016-01-24,,OTHR
2016-01-24,,MOTR
2016-01-24,,THEF
2016-01-25,,MVTF
2016-01-25,WebbChapel Timberline,MVTF
2016-01-25,,MVTF
2016-01-25,JohnWest Buckner,BURG
2016-01-25,,MVTF
2016-01-25,WalnutHill Jupiter,THEF
2016-01-25,Loop12 JimMiller,PROP
2016-01-25,WalnutHill Jupiter,THEF
2016-01-25,,ROBB
2016-01-25,,MVTF
2016-01-25,,MVTF
2016-01-25,,ROBB
2016-01-25,,MVTF
2016-01-25,,MVTF
2016-01-25,Central Southwestern,SUDT
2016-01-25,,MVTF
2016-01-25,,MVTF
2016-01-25,Forest Dennis,MVTF
2016-01-25,,MVTF
2016-01-25,Kiest Westmoreland,MVTF
2016-01-25,McKinney Allen,MVTF
2016-01-25,JohnWest Buckner,MVTF
2016-01-25,Hatcher Scyene,MVTF
2016-01-25,,MVTF
2016-01-25,,MVTF
2016-01-25,,MVTF
2016-01-25,,MVTF
2016-01-25,JuliusSchepps Central,MVTF
2016-01-25,,MVTF
2016-01-25,,MVTF
2016-01-25,,MVTF
2016-01-25,JohnWest Buckner,MVTF
2016-01-25,,MVTF
2016-01-25,Hatcher Scyene,MVTF
2016-01-25,,MVTF
2016-01-25,McKinney Allen,MVTF
2016-01-25,,MVTF
2016-01-25,,MVTF
2016-01-25,,MVTF
2016-01-25,FtWorth Davis,MVTF
2016-01-25,Loop12 JimMiller,MVTF
2016-01-25,,MVTF
2016-01-25,,MVTF
2016-01-25,,MVTF
2016-01-25,,MVTF
2016-01-25,FtWorth Davis,MVTF
2016-01-25,Five Points,MVTF
2016-01-25,Kiest Westmoreland,MVTF
2016-01-25,McKinney Allen,MVTF
2016-01-25,Forest Dennis,MVTF
2016-01-25,,MVTF
2016-01-25,WalnutHill Jupiter,MVTF
2016-01-25,,MVTF
2016-01-25,,VAND
2016-01-25,JohnWest Buckner,THEF
2016-01-25,,BURG
2016-01-25,,THEF
2016-01-25,Wycliff Lemmon,VAND
2016-01-25,,PROP
2016-01-25,,PROP
2016-01-25,,ASST
2016-01-25,,BURG
2016-01-25,,OTHR
2016-01-25,,THEF
2016-01-26,,ASST
2016-01-26,,MVTF
2016-01-26,,MVTF
2016-01-26,,MVTF
2016-01-26,,VAND
2016-01-26,,MVTF
2016-01-26,,MVTF
2016-01-26,,VAND
2016-01-26,,THEF
2016-01-26,,THEF
2016-01-26,,MVTF
2016-01-26,,THEF
2016-01-26,,SUDT
2016-01-26,,MVTF
2016-01-26,CampWisdom Chaucer,MVTF
2016-01-26,Central Southwestern,THEF
2016-01-26,Forest Dennis,MVTF
2016-01-26,,MVTF
2016-01-26,,MVTF
2016-01-26,,MVTF
2016-01-26,WalnutHill Jupiter,MVTF
2016-01-26,Central Southwestern,MVTF
2016-01-26,,MVTF
2016-01-26,Central Southwestern,MVTF
2016-01-26,,MVTF
2016-01-26,LakeJune Buckner,VAND
2016-01-26,Wycliff Lemmon,ALCH
2016-01-26,,VAND
2016-01-26,,THEF
2016-01-26,Hatcher Scyene,MOTR
2016-01-26,,THEF
2016-01-26,,ASST
2016-01-26,,VAND
2016-01-26,Five Points,THEF
2016-01-27,,ASST
2016-01-27,,BURG
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,BURG
2016-01-27,Five Points,MVTF
2016-01-27,,MVTF
2016-01-27,Monument GoodLatimer,THEF
2016-01-27,CampWisdom Chaucer,MVTF
2016-01-27,,WCCR
2016-01-27,Monument GoodLatimer,THEF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,VAND
2016-01-27,,MVTF
2016-01-27,CampWisdom Chaucer,MVTF
2016-01-27,,ACDT
2016-01-27,,PROP
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,Simpson Stuart Bonnieview,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,Five Points,MVTF
2016-01-27,Coit Springvalley,MVTF
2016-01-27,,MVTF
2016-01-27,,MVTF
2016-01-27,Overton Illinois,OTHR
2016-01-27,Greenville LBJ,THEF
2016-01-27,,MOTR
2016-01-27,,VAND
2016-01-27,,PROP
2016-01-27,CampWisdom Chaucer,WCCR
2016-01-27,Simpson Stuart Bonnieview,MVTF
2016-01-27,Jefferson Corridor,PROP
2016-01-28,,THEF
2016-01-28,Five Points,ASST
2016-01-28,,MVTF
2016-01-28,Wycliff Lemmon,VAND
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,Buckner 30,BURG
2016-01-28,Buckner 30,BURG
2016-01-28,,THEF
2016-01-28,,THEF
2016-01-28,Jefferson Corridor,THEF
2016-01-28,,OTHR
2016-01-28,,BURG
2016-01-28,Jefferson Corridor,THEF
2016-01-28,,MVTF
2016-01-28,CampWisdom Chaucer,VAND
2016-01-28,,MVTF
2016-01-28,,BURG
2016-01-28,,PROP
2016-01-28,,PROP
2016-01-28,,SUDT
2016-01-28,,PROP
2016-01-28,,MVTF
2016-01-28,Forest Audelia,SUDT
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,McKinney Allen,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,John Carpenter Stemmons,MVTF
2016-01-28,,MVTF
2016-01-28,SpringValley Preston,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,SpringValley Preston,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,,MVTF
2016-01-28,,THEF
2016-01-28,,MVTF
2016-01-28,,PROP
2016-01-28,,PROP
2016-01-28,,THEF
2016-01-28,,ROBB
2016-01-28,Five Points,ROBB
2016-01-28,,VAND
2016-01-28,,VAND
2016-01-28,Five Points,BURG
2016-01-29,CampWisdom Westmoreland,MOTR
2016-01-29,,MVTF
2016-01-29,,MVTF
2016-01-29,WebbChapel Timberline,MVTF
2016-01-29,,MVTF
2016-01-29,,MVTF
2016-01-29,,MVTF
2016-01-29,,SUDT
2016-01-29,,MVTF
2016-01-29,,MVTF
2016-01-29,,MVTF
2016-01-29,CampWisdom Chaucer,MVTF
2016-01-29,,THEF
2016-01-29,Forest Dennis,WCCR
2016-01-29,,PROP
2016-01-29,,ROBB
2016-01-29,CampWisdom Chaucer,MVTF
2016-01-29,,THEF
2016-01-29,,MVTF
2016-01-29,JuliusSchepps Central,MVTF
2016-01-29,,ROBB
2016-01-29,,SUDT
2016-01-29,,ALCH
2016-01-29,,ALCH
2016-01-29,,MVTF
2016-01-29,JuliusSchepps Central,MVTF
2016-01-29,,MVTF
2016-01-29,Forest Audelia,MVTF
2016-01-29,,MVTF
2016-01-29,Jefferson Corridor,MVTF
2016-01-29,,MVTF
2016-01-29,WebbChapel Timberline,MVTF
2016-01-29,,MVTF
2016-01-29,WebbChapel Timberline,MVTF
2016-01-29,WebbChapel Timberline,MVTF
2016-01-29,,MVTF
2016-01-29,Jefferson Corridor,MVTF
2016-01-29,,MVTF
2016-01-29,,MVTF
2016-01-29,Kiest Westmoreland,MVTF
2016-01-29,,MVTF
2016-01-29,WebbChapel Timberline,MVTF
2016-01-29,,MVTF
2016-01-29,,MVTF
2016-01-29,Forest Dennis,MVTF
2016-01-29,,MVTF
2016-01-29,Forest Dennis,MVTF
2016-01-29,,VAND
2016-01-29,,ASST
2016-01-29,,VAND
2016-01-29,,PROP
2016-01-29,JuliusSchepps Central,ASST
2016-01-29,Five Points,BURG
2016-01-29,Simpson Stuart Bonnieview,ASST
2016-01-29,,MOTR
2016-01-29,CampWisdom Chaucer,ASST
2016-01-29,,PROP
2016-01-29,Hatcher Scyene,ASST
2016-01-30,,ASST
2016-01-30,,MVTF
2016-01-30,Loop12 JimMiller,ROBB
2016-01-30,,BURG
2016-01-30,,MVTF
2016-01-30,,THEF
2016-01-30,Jefferson Corridor,ROBB
2016-01-30,,BURG
2016-01-30,Jefferson Corridor,ROBB
2016-01-30,,BURG
2016-01-30,,PROP
2016-01-30,,MVTF
2016-01-30,Loop12 JimMiller,ROBB
2016-01-30,,BURG
2016-01-30,,MVTF
2016-01-30,Central Southwestern,MVTF
2016-01-30,Ledbetter Sunnyvale,BURG
2016-01-30,Coit Springvalley,BURG
2016-01-30,Coit Springvalley,BURG
2016-01-30,Hatcher Scyene,BURG
2016-01-30,,MVTF
2016-01-30,,MVTF
2016-01-30,,MVTF
2016-01-30,LakeJune Buckner,MOTR
2016-01-30,StAugustine Bruton,VAND
2016-01-30,,ALCH
2016-01-30,,MVTF
2016-01-30,Simpson Stuart Bonnieview,MVTF
2016-01-30,WebbChapel Timberline,MVTF
2016-01-30,,MVTF
2016-01-30,,MVTF
2016-01-30,Hatcher Scyene,MVTF
2016-01-30,WebbChapel Timberline,MVTF
2016-01-30,Central Southwestern,MVTF
2016-01-30,,MVTF
2016-01-30,,MVTF
2016-01-30,Hatcher Scyene,MVTF
2016-01-30,,MVTF
2016-01-30,,MVTF
2016-01-30,,BURG
2016-01-30,,MVTF
2016-01-30,,MVTF
2016-01-30,,MVTF
2016-01-30,,MVTF
2016-01-30,,MVTF
2016-01-30,McKinney Allen,MVTF
2016-01-30,Greenville LBJ,THEF
2016-01-30,Wycliff Lemmon,THEF
2016-01-30,,ASST
2016-01-30,,MVTF
2016-01-30,,THEF
2016-01-30,,MOTR
2016-01-30,,OTHR
2016-01-30,Overton Illinois,ASST
2016-01-31,,ASST
2016-01-31,,OTHR
2016-01-31,,VAND
2016-01-31,,OTHR
2016-01-31,,OTHR
2016-01-31,,MVTF
2016-01-31,,MVTF
2016-01-31,,MVTF
2016-01-31,,THEF
2016-01-31,,ALCH
2016-01-31,,MVTF
2016-01-31,,MVTF
2016-01-31,,MVTF
2016-01-31,,MVTF
2016-01-31,,THEF
2016-01-31,,MVTF
2016-01-31,Monument GoodLatimer,THEF
2016-01-31,,THEF
2016-01-31,,THEF
2016-01-31,,MVTF
2016-01-31,,MVTF
2016-01-31,,MVTF
2016-01-31,,PROP
2016-01-31,WebbChapel Timberline,THEF
2016-01-31,StAugustine Bruton,ALCH
2016-01-31,SpringValley Preston,MVTF
2016-01-31,,MVTF
2016-01-31,,MVTF
2016-01-31,SpringValley Preston,MVTF
2016-01-31,John Carpenter Stemmons,MVTF
2016-01-31,,MVTF
2016-01-31,,MVTF
2016-01-31,,MVTF
2016-01-31,Forest Dennis,MVTF
2016-01-31,,MVTF
2016-01-31,,MVTF
2016-01-31,WebbChapel Timberline,MVTF
2016-01-31,,MVTF
2016-01-31,WebbChapel Timberline,MVTF
2016-01-31,Forest Dennis,MVTF
2016-01-31,John Carpenter Stemmons,MVTF
2016-01-31,,MVTF
2016-01-31,,MVTF
2016-01-31,,THEF
2016-01-31,Monument GoodLatimer,THEF
2016-01-31,,OTHR
2016-01-31,,PROP
2016-01-31,,THEF
2016-01-31,Ross Bennett,ROBB
2016-01-31,,THEF
2016-01-31,,ASST
2016-01-31,StAugustine Bruton,PROP
2016-02-01,,PROP
2016-02-01,,PROP
2016-02-01,,MVTF
2016-02-01,,MVTF
2016-02-01,,MVTF
2016-02-01,,ROBB
2016-02-01,Forest Audelia,BURG
2016-02-01,WebbChapel Timberline,MVTF
2016-02-01,LakeJune Buckner,ROBB
2016-02-01,,MVTF
2016-02-01,Forest Audelia,BURG
2016-02-01,McKinney Allen,THEF
2016-02-01,McKinney Allen,THEF
2016-02-01,LakeJune Buckner,ROBB
2016-02-01,,MOTR
2016-02-01,WalnutHill Jupiter,MVTF
2016-02-01,,MVTF
2016-02-01,,MVTF
2016-02-01,,MVTF
2016-02-01,CampWisdom Westmoreland,MVTF
2016-02-01,,MVTF
2016-02-01,,MVTF
2016-02-01,,MVTF
2016-02-01,,MVTF
2016-02-01,,MVTF
2016-02-01,,MVTF
2016-02-01,,MVTF
2016-02-01,NWHwy WaltonWalker,MVTF
2016-02-01,,MVTF
2016-02-01,,MVTF
2016-02-01,WebbChapel Timberline,MVTF
2016-02-01,,MVTF
2016-02-01,WebbChapel Timberline,MVTF
2016-02-01,,MVTF
2016-02-01,WebbChapel Timberline,MVTF
2016-02-01,WebbChapel Timberline,MVTF
2016-02-01,WalnutHill Jupiter,MVTF
2016-02-01,,MVTF
2016-02-01,WebbChapel Timberline,MVTF
2016-02-01,,MVTF
2016-02-01,,MVTF
2016-02-01,,MVTF
2016-02-01,,MOTR
2016-02-01,CampWisdom Chaucer,WCCR
2016-02-01,Buckner 30,THEF
2016-02-01,,ASST
2016-02-01,,THEF
2016-02-01,Wycliff Lemmon,THEF
2016-02-01,Buckner 30,ASST
2016-02-01,,PROP
2016-02-01,,THEF
2016-02-01,Wycliff Lemmon,BURG
2016-02-02,StAugustine Bruton,ASST
2016-02-02,LakeJune Buckner,ASST
2016-02-02,,ALCH
2016-02-02,,OTHR
2016-02-02,,MVTF
2016-02-02,,SUDT
2016-02-02,,OTHR
2016-02-02,NWHwy WaltonWalker,ALCH
2016-02-02,,BURG
2016-02-02,,ROBB
2016-02-02,FtWorth Davis,MVTF
2016-02-02,,ROBB
2016-02-02,WebbChapel Timberline,ROBB
2016-02-02,,MVTF
2016-02-02,,MVTF
2016-02-02,,MVTF
2016-02-02,StAugustine Bruton,MVTF
2016-02-02,,MVTF
2016-02-02,,MVTF
2016-02-02,,MVTF
2016-02-02,,MVTF
2016-02-02,,MVTF
2016-02-02,,MVTF
2016-02-02,,MVTF
2016-02-02,Hatcher Scyene,MVTF
2016-02-02,,MVTF
2016-02-02,,MVTF
2016-02-02,Five Points,MVTF
2016-02-02,,MVTF
2016-02-02,,MVTF
2016-02-02,,MVTF
2016-02-02,Five Points,MVTF
2016-02-02,,THEF
2016-02-02,Hatcher Scyene,MVTF
2016-02-02,Forest Dennis,MVTF
2016-02-02,,MVTF
2016-02-02,,MVTF
2016-02-02,,HOMD
2016-02-02,,OTHR
2016-02-02,,THEF
2016-02-02,,ACDT
2016-02-02,,VAND
2016-02-02,,WCCR
2016-02-02,Forest Audelia,PROP
2016-02-02,,THEF
2016-02-02,,BURG
2016-02-02,,THEF
2016-02-02,Kiest Westmoreland,WCCR
2016-02-02,,THEF
2016-02-03,Monument GoodLatimer,THEF
2016-02-03,,PROP
2016-02-03,WalnutHill Jupiter,MVTF
2016-02-03,,MVTF
2016-02-03,,MVTF
2016-02-03,JuliusSchepps Central,ROBB
2016-02-03,,THEF
2016-02-03,SpringValley Preston,THEF
2016-02-03,,OTHR
2016-02-03,,OTHR
2016-02-03,SpringValley Preston,THEF
2016-02-03,,THEF
2016-02-03,,THEF
2016-02-03,,ROBB
2016-02-03,,THEF
2016-02-03,JuliusSchepps Central,ROBB
2016-02-03,,MVTF
2016-02-03,,ROBB
2016-02-03,,ALCH
2016-02-03,,MVTF
2016-02-03,,MVTF
2016-02-03,Forest Audelia,MVTF
2016-02-03,Ledbetter Sunnyvale,MVTF
2016-02-03,,MVTF
2016-02-03,,MVTF
2016-02-03,,MVTF
2016-02-03,CampWisdom Chaucer,MVTF
2016-02-03,,MVTF
2016-02-03,,MVTF
2016-02-03,Forest Audelia,MVTF
2016-02-03,LakeJune Buckner,MVTF
2016-02-03,,MVTF
2016-02-03,WebbChapel Timberline,MVTF
2016-02-03,McKinney Allen,MVTF
2016-02-03,Loop12 JimMiller,MVTF
2016-02-03,CampWisdom Chaucer,MVTF
2016-02-03,,MVTF
2016-02-03,,MVTF
2016-02-03,,MVTF
2016-02-03,CampWisdom Chaucer,MVTF
2016-02-03,,MVTF
2016-02-03,Ledbetter Sunnyvale,MVTF
2016-02-03,CampWisdom Chaucer,MVTF
2016-02-03,,MVTF
2016-02-03,WebbChapel Timberline,VAND
2016-02-03,,PROP
2016-02-03,,VAND
2016-02-03,LakeJune Buckner,PROP
2016-02-03,,THEF
2016-02-03,,THEF
2016-02-04,,BURG
2016-02-04,,VAND
2016-02-04,,VAND
2016-02-04,Kiest Polk,SUDT
2016-02-04,,PROP
2016-02-04,,MVTF
2016-02-04,,MVTF
2016-02-04,Monument GoodLatimer,MVTF
2016-02-04,,ROBB
2016-02-04,,ASST
2016-02-04,,ROBB
2016-02-04,,ROBB
2016-02-04,,ROBB
2016-02-04,JohnWest Buckner,VAND
2016-02-04,,MVTF
2016-02-04,Five Points,MVTF
2016-02-04,,MVTF
2016-02-04,,MVTF
2016-02-04,,MVTF
2016-02-04,,MVTF
2016-02-04,Five Points,MVTF
2016-02-04,,MVTF
2016-02-04,McKinney Allen,MVTF
2016-02-04,,MVTF
2016-02-04,,MVTF
2016-02-04,,MVTF
2016-02-04,,MVTF
2016-02-04,,MVTF
2016-02-04,,MVTF
2016-02-04,,MVTF
2016-02-04,,MVTF
2016-02-04,,THEF
2016-02-04,WebbChapel Timberline,VAND
2016-02-04,JuliusSchepps Central,VAND
2016-02-04,LakeJune Buckner,ROBB
2016-02-04,,PROP
2016-02-05,Simpson Stuart Bonnieview,VAND
2016-02-05,,MVTF
2016-02-05,John Carpenter Stemmons,MVTF
2016-02-05,,OTHR
2016-02-05,,WCCR
2016-02-05,Wycliff Lemmon,MVTF
2016-02-05,,ROBB
2016-02-05,,MVTF
2016-02-05,,ROBB
2016-02-05,,ROBB
2016-02-05,,MVTF
2016-02-05,WebbChapel Timberline,MVTF
2016-02-05,,THEF
2016-02-05,,ROBB
2016-02-05,,THEF
2016-02-05,,THEF
2016-02-05,,THEF
2016-02-05,,MVTF
2016-02-05,NWHwy WaltonWalker,MVTF
2016-02-05,,MVTF
2016-02-05,WebbChapel Timberline,MVTF
2016-02-05,NWHwy WaltonWalker,MVTF
2016-02-05,,MVTF
2016-02-05,,MVTF
2016-02-05,,MVTF
2016-02-05,,MVTF
2016-02-05,Buckner 30,MVTF
2016-02-05,WebbChapel Timberline,MVTF
2016-02-05,,MVTF
